"tempo(bpm)","Intensidade_media_da_musica","espectograma_medio","espectograma_maximo","energia_medio_rmse","brilhantismo_medio_spectral_centroid","Spectral_Rolloff_Point_Overall_Standard_Deviation","Spectral_Flux_Overall_Standard_Deviation","Spectral_Variability_Overall_Standard_Deviation","Spectral_Rolloff_Point_Overall_Average","Spectral_Flux_Overall_Average","Spectral_Variability_Overall_Average","media_do_zero_cross_rate","media_rhythm_strength","spectral_flatness","mfcc","spectral_contrast","bandwidth","percusiviness","magnitude","Cyclic_Tempograms_Based_on_a_short-time_discrete_Fourier_transformation","Strong Rythm","onset","onset_interval","average_onset_frequency","rolloff","power_spectrum","low_energy","harmonic","Cyclic_Tempograms_based_on_the_autocorrelation_function","octave-based_spectral_contrast","chord_variation","harmonic_flux","average_tempo","spectral_kurtosis","loudness_amplitude","sum_beats","strongest_beat","melbands_skewness","melbands_kurtosis","averaga_beat_spectrum","variation_beat_lenght","slope","entropy_spectrum","inharmonicity","pitch_histogram_C","pitch_histogram_C#","pitch_histogram_D","pitch_histogram_D#","pitch_histogram_E","pitch_histogram_F","pitch_histogram_F#","pitch_histogram_G","pitch_histogram_G#","pitch_histogram_A","pitch_histogram_A#","pitch_histogram_B","spectral_crest_factor","loudness_std","chromagram_C","chromagram_C#","chromagram_D","chromagram_D#","chromagram_E","chromagram_F","chromagram_F#","chromagram_G","chromagram_G#","chromagram_A","chromagram_A#","chromagram_B","regularity_rhythm","spectral_spread","spectral_dissonance","salient_pitch","spectral_valleys1","spectral_valleys2","spectral_valleys3","spectral_valleys4","spectral_valleys5","spectral_valleys6","spectral_energy","beats_loudness_band_ratio1","beats_loudness_band_ratio2","beats_loudness_band_ratio3","beats_loudness_band_ratio4","beats_loudness_band_ratio5","beats_loudness_band_ratio6","chord_stregth","hpcp1","hpcp2","hpcp3","hpcp4","hpcp5","hpcp6","hpcp7","hpcp8","hpcp9","hpcp10","hpcp11","hpcp12","hpcp13","hpcp14","hpcp15","hpcp16","hpcp17","hpcp18","hpcp19","hpcp20","hpcp21","hpcp22","hpcp23","hpcp24","hpcp25","hpcp26","hpcp27","hpcp28","hpcp29","hpcp30","hpcp31","hpcp32","hpcp33","hpcp34","hpcp35","hpcp36","dynamics","spectral_flux","loudness_flatness","roughness","spectral_brighness","sharpness","attack_time","attack","chromagram_centroid","loudness_centroid","loudness_flux","smoothness","Status"
80.75,-0.6036582056,95.91177,379.22,0.10092671,1787.5325713463,3.03,2.34,3.18,7.3,3.59,1.09,0.0421407127,1.1399111685,0.003941429,-469.75186427049255,20.0439220827,1273.195563,0.0003141823,0.47037542,0.0001802869,2.09,80,0.4472520495377639,1.1427365184306761,4142.841615470201,0.47037542,0.643462,5.088284e-05,0.3090074,27.29912802448265,24,0.18109268,159.62995937039932,35.264668,30568,66,-29.762006543699226,0.21025231202159822,6.7794169490011615,4.991396406665444,-0.029923729310319606,0.35240422542165334,2.89323,0.00014389650908336053,0,17.7177177177,0,9.6846846847,34.009009009,16.8168168168,56.2312312312,10.3603603604,15.5405405405,12.6876876877,0,13.1381381381,-6.017601228576424,0.6036582055873101,0.4280332038,0.4788199161,0.3290666484,0.3082831653,0.336454009,0.3219765819,0.3639853746,0.3837342508,0.5274231422,0.5221800424,0.4262857999,0.4472088929,1.0804463709227534,3760979.75,0.4196406304836273,0.5275457501411438,-8.469094,-7.277022,-8.631713,-9.022419,-9.549418,-12.167469,-12.167521,0.018370117992162704,0.15930568,0.5267441,0.26039445,0.04178115,0.03271848,0.08090665,0.4589032530784607,0.23404218,0.11711716,0.04141689,0.03343648,0.0245111,0.1504374,0.3008974,0.16617481,0.01446974,0.01462397,0.01923959,0.15597178,0.3529382,0.21811472,0.01559564,0.01373411,0.01393251,0.0726956,0.13268106,0.07922838,0.07052076,0.13044715,0.08391494,0.02838462,0.02476774,0.0240275,0.10427756,0.16152406,0.08965995,0.04370498,0.03852783,0.02848164,0.12436645,0.22344816,0.15768634,0.1818935,0.14008871981670842,0.048698220402002335,0.25477135181427,5.3093575780697995,5.3093575780697995,1.592162531975595,0.05543764172335589,0.030635979026556015,-33.011944,46.804848,4.03,1
117.45,-5.3255209111,21.413876,959.22,0.039231043,1156.7095572436,4,1.48,1.17,7.28,2.2,1.96,0.0350137716,0.9634256772,0.011368586,-578.2877414605372,21.4800890077,1113.995264,0.00000141,0.16509524,-3.5950347,2.26,63,0.4825880574452003,1.4577949910059542,3083.88135219137,0.16509557,0.32114086,-1.7184577e-06,0.1319398,27.51552207891735,25,0.046330176,162.4768093142298,49.574863,17749,61,-21.1786415430891,-0.8078127107315963,6.686653229965546,7.127044148743153,-0.005796037659207233,0.24981827588657213,2.7933881,0.00012326670674313588,39.1634980989,0,2.4081115336,4.0557667934,21.2927756654,21.7997465146,39.5437262357,30.2915082383,0,11.2801013942,0,3.9290240811,-136.36824098154102,5.325520911052112,0.6928987543,0.3973716847,0.1802841391,0.2465469,0.399818467,0.3789068737,0.3488171325,0.4823849838,0.4537578931,0.4397923973,0.325856669,0.4366501615,0.9296333339235926,2889689.5,0.38742440938949585,0.5331838130950928,-8.224426,-7.2045307,-8.1782675,-9.156005,-10.245188,-13.123485,-13.123381,0.019233470782637596,0.17777675,0.24358493,0.47422102,0.1924743,0.01523328,0.00607396,0.547984778881073,0.27026418,0.1319646,0.02678662,0.01659773,0.01340532,0.02609619,0.03752157,0.04215678,0.3381439,0.47170672,0.16464713,0.01053839,0.00465538,0.004734,0.03715818,0.06995313,0.03826698,0.00575091,0.00548385,0.02512679,0.18738803,0.229121,0.07642952,0.09323442,0.13503635,0.06032051,0.00960634,0.01137824,0.02144799,0.21838382,0.36994836,0.17314462,0.01645404,0.01811556,0.02960695,0.17392728,0.9473504783683958,0.03758728504180908,0.262116014957428,1.8228755548969426,1.8228755548969426,1.2812174227982545,0.0667112982759241,0.03526383265852928,-48.38417,48.67393,4.35,1
123.05,-1.0757273124,34.75446,2055.71,0.13920522,1335.8460186135,2.77,2.31,1.27,1.07,2.89,2.68,0.0281986201,0.9535361641,0.040251065,-471.4719288022695,21.3773800832,1095.174889,-0.00000418,0.517881,-2.1693666,2.15,54,0.6733786848072563,1.549013709609477,2962.332087183146,0.5178813,0.81952214,9.554274e-07,0.4303331,29.23817969562826,23,0.15822026,166.45342664263714,51.437756,28951,43,-14.1596511855088,1.1667291947175342,7.198899837834327,2.1930942234099575,0.02426248322458099,0.24007982064854505,2.6573489,0,13.9329805996,0.1175778954,5.0558495003,17.7542621987,2.0576131687,20.6937095826,40.2704291593,59.7883597884,14.961787184,0,16.4609053498,0,-7.769833689106739,1.0757273123768594,0.3889436953,0.376247107,0.3525887429,0.4250822652,0.4481804917,0.4967272632,0.3241737245,0.2537242402,0.3121265978,0.2349399375,0.2034290146,0.2502184924,1.012345399750328,4244512.5,0.3622758090496063,0.4937562346458435,-9.117788,-8.295028,-9.757972,-10.353374,-10.938764,-12.989242,-12.98959,0.019828785210847855,0.06530125,0.55392677,0.28668416,0.06542183,0.01684074,0.00438328,0.4804343283176422,0.01161616,0.01248655,0.03976426,0.0613911,0.04206549,0.02362417,0.02267572,0.02945028,0.0782961,0.12879977,0.08690567,0.09152243,0.12136658,0.05322275,0.00784582,0.00708557,0.00889458,0.16996437,0.34188685,0.18675737,0.01506878,0.00919994,0.00720435,0.2369023,0.39204088,0.17052159,0.01861023,0.00845708,0.00739559,0.02880818,0.05486498,0.04317344,0.07173511,0.10263565,0.04794488,0.01217952,0.07777880047752807,0.03833818435668945,0.2703675329685211,1.4121848825923011,1.4121848825923011,1.345449155190205,0.053319895859578255,0.03914124518632889,-37.330734,56.008686,3.12,1
152,-6.3838164891,16.95262,1289.32,0.060685463,1804.1505402644,4.97,1.43,8.1,3.54,3.76,3.34,0.0574543011,1.0612220493,0.016264299,-493.50372174229364,20.8973034889,1609.015262,0.000000585,0.28318265,6.140668,1.52,69,0.8014201490119858,1.7176987875226433,5902.98930543126,0.28318265,0.45210838,-7.320429e-07,0.20042284,26.67657314224378,21,0.20238838,149.03045594899922,44.471436,15713,36,-14.67389120614498,-0.7009523596980574,7.135822019436296,6.4002849496901035,-0.009165826995950015,0.2907271213260942,3.5297835,0.0001411359022586271,12.0752427184,0,15.5339805825,13.4101941748,5.5218446602,32.0995145631,18.3859223301,39.1383495146,23.6650485437,6.3106796117,23.5436893204,0,-105.63440276060068,6.383816489086845,0.3648162715,0.2735858623,0.3557276182,0.463303622,0.4013224506,0.4031655671,0.3691569883,0.4048212223,0.3551765658,0.293796073,0.3281112886,0.3302717805,0.9651782492155053,5339663.0,0.39580005407333374,0.5860074758529663,-8.132629,-7.759286,-8.655363,-9.341548,-9.815308,-12.150057,-12.150204,0.019597744569182396,0.3273889,0.28559786,0.2747422,0.08561107,0.01759708,0.09761474,0.5284296274185181,0.03400661,0.02595137,0.0797068,0.19075914,0.1314673,0.01955594,0.01181195,0.01470794,0.11235887,0.21721935,0.14155991,0.04506366,0.02529838,0.01482449,0.03707765,0.08563865,0.07644033,0.16726556,0.2768441,0.15294719,0.04091921,0.03121572,0.02742194,0.14103092,0.25812504,0.15843245,0.04546271,0.0343621,0.03562173,0.11844354,0.19990943,0.12703606,0.08968247,0.11396585,0.06716505,0.03245974,0.2310268025617833,0.0404253788292408,0.240530863404274,5.8647544933873705,5.8647544933873705,1.5465176361443695,0.05182424660685529,0.06011237949132919,-16.72064,56.55101,4.60,1
92.29,-2.57545302,2.3294392,638.6006,0.08959681,2047.1795204625,2.79,4.9,5.88,5.29,3.35,5.65,0.053826961,1.0538880265,0.22859612,-553.6996451742222,19.959375482,1627.616803,-0.00000817,0.43782434,-4.129542,1.5,76,0.39066555277081594,1.3302909361002353,6596.960109084753,0.4378245,0.56308705,7.862471e-07,0.2641808,24.836910042230738,23,0.1230321,157.68651534420098,384.6886,24360,58,-26.09727820109122,-0.857149447669093,8.475616858847305,15.58917494979687,-0.009435410142892607,0.1985311672462177,0,0,19.1532258065,0,11.8279569892,4.435483871,17.7419354839,36.8279569892,52.8225806452,27.2177419355,0,15.3225806452,9.6774193548,0,-28.934696932119106,2.575453019977604,0.2862820941,0.2565358964,0.2594211841,0.2271893032,0.2831414373,0.3214033415,0.2628150991,0.2778490826,0.3377708868,0.3970947651,0.3192964989,0.2438808009,1.0339739649107893,13657694.0,0.4434075355529785,0.5580961108207703,-12.672537,-11.89901,-12.589503,-12.675497,-12.631518,-14.486393,-14.487254,0.0192616805434227,0.17747745,0.2905839,0.15476672,0.05849963,0.03236852,0.13049123,0.24565497040748596,0.20881507,0.12784888,0.06581981,0.07140689,0.05006514,0.01935398,0.02284561,0.02891309,0.08912498,0.15476744,0.10334349,0.04316399,0.03537596,0.03306487,0.07584383,0.12225714,0.08141208,0.03826376,0.03115869,0.0251087,0.0618165,0.09650712,0.08196946,0.10485128,0.13103783,0.08135846,0.04476939,0.04252306,0.04077976,0.06660174,0.10042808,0.09373984,0.06895129,0.06669547,0.0749535,0.15208496,1.0,0.044506270438432693,0.16844481229782104,4.253489966175634,4.253489966175634,1.5899281741290507,0.053772526554481434,0.027528628706932068,-28.558681,66.99536,4.05,1
161.5,0,177.58215,6097.75,0.21074514,1867.6579279278,7.36,1.82,3.6,1.3,3.12,8.07,0.0545506905,1.087139745,0.0021234413,-371.24024970186275,18.6706624501,1138.649933,0.000410947,1.2922674,0.0002110363,1.28,60,0.736762885334314,1.3033628322047237,3923.617941085768,1.2922674,1.0934628,6.1752826e-06,0.80703723,26.944221417111336,25,0.2427597,139.27839756866652,17.869452,32768,38,-25.917308174909262,2.170401875434168,6.128940531999765,1.7460048999637365,-2.639803216030268e-15,0.24273194263450476,3.3506734,0.00011522186587049622,17.0352284618,0,7.199162888,10.4918032787,29.5081967213,36.4562260202,28.7268922218,18.6955005232,3.15312173,8.2595047088,2.1485873736,8.3292640391,0.0,0.0,0.7397747812,0.504439578,0.4011437546,0.4305729459,0.5661504605,0.4937099435,0.4551057486,0.5471983707,0.5110590563,0.5343574922,0.471163684,0.6332276031,0.7597630836205772,3177984.5,0.46890705823898315,0.6159074306488037,-6.852135,-6.349374,-7.3678474,-7.4569488,-7.9489727,-11.646491,-11.646509,0.022486494854092598,0.22649205,0.23172365,0.26531333,0.16396935,0.14666429,0.03538638,0.5004933476448059,0.33036166,0.18878013,0.08020901,0.05923803,0.04570572,0.13862686,0.23537678,0.20189059,0.34621924,0.43481445,0.19993502,0.0606759,0.04478299,0.0463023,0.1400054,0.23197143,0.1471863,0.04585496,0.04626702,0.06157222,0.20109841,0.271386,0.14493784,0.12101345,0.13038097,0.07157546,0.07100116,0.08118457,0.08297036,0.24510424,0.33019572,0.1633423,0.06961142,0.07780846,0.0991215,0.24422492,0.40225025696257133,0.06999067217111588,0.1606789082288742,13.735578095662362,13.735578095662362,1.551697116571151,0.06153287981859411,0.02261926792562008,-35.459576,48.48039,8.04,1
136,-2.1509878963,42.227043,1144.53,0.09225888,1176.1058548861,5.62,1.51,1.13,9.75,1.2,1.43,0.0382208573,0.857030102,0.015826633,-569.5916396849522,20.2375027551,783.2774244,-3.69E-8,0.36740905,3.3198828,1.17,114,0.4415419501133787,1.4690616285975067,2128.6871281201625,0.36741105,0.6034753,2.368831e-06,0.29339966,28.49424937605663,23,0.08202994,146.0582884031455,15.066584,25580,65,-20.848022597423604,0.7750510143305404,7.430472289996355,4.688658837229013,0.005256871365325881,0.23042894501494088,2.7874644,0.00010768884584946289,0,8.1811690299,4.0395797205,1.1629093135,7.8751402632,10.5681934102,20.8099561359,4.7536468428,5.3453024584,9.9153320412,0,3.1622972559,-23.40123498579609,2.1509878963416558,0.3677128774,0.6007257931,0.4673240612,0.3815976321,0.477332163,0.3997898995,0.3472023835,0.3382238489,0.482846212,0.4921979756,0.3231259003,0.2500224539,0.7652931220585033,2371963.5,0.3812350034713745,0.5528574585914612,-8.184506,-7.690277,-8.762249,-9.442091,-10.68611,-13.5704775,-13.570731,0.01774544268846512,0.12805122,0.4351171,0.26134938,0.1640944,0.02758802,0.01381896,0.5825327038764954,0.17667256,0.10903797,0.04395526,0.02915491,0.02858687,0.06261468,0.07445009,0.04577496,0.0302206,0.01993337,0.01654447,0.16386853,0.3866907,0.2635422,0.08874962,0.11555177,0.06126988,0.01176117,0.01489101,0.02195217,0.18063919,0.32030505,0.1698317,0.03489823,0.0270109,0.01335306,0.08392397,0.17623767,0.10914013,0.01901291,0.01440241,0.01745177,0.09147888,0.19426098,0.1444507,0.12419784,0.15068001091601654,0.03893611207604408,0.27848049998283386,1.9760160609657647,1.9760160609657647,1.355930562811338,0.04888411504952859,0.03232811391353607,-39.396442,55.120884,4.66,1
74,-7.02729755,9.381516,687.93,0.044898205,1284.6207939517,2.8,1.05,1.21,6.16,2.63,3.55,0.0299688286,0.9324471961,0.0012537822,-543.7295965478551,18.529513555,1027.344779,-0.00000367,0.18473856,-1.8525865,1.26,40,1.2865965780251494,1.2737430682613675,2798.5997439168923,0.18473856,0.36032826,6.159597e-10,0.14755361,25.907343932448896,24,0.04505379,135.67067720251717,68.03738,14591,23,-29.24742982952596,-1.0727975409688526,7.070535598604839,4.143551327288151,-0.0074135365408441916,0.3973371380696926,2.6235416,9.621724405831969e-05,7.7306733167,0,15.5860349127,10.5985037406,10.9725685786,55.9850374065,16.3965087282,32.7306733167,3.4912718204,3.6159600998,35.1620947631,0.2493765586,-157.09536264489765,7.027297550017182,0.2202004352,0.2843034674,0.4876632932,0.4621229209,0.3562710597,0.4240629511,0.341380145,0.2999573789,0.2432159855,0.4899572441,0.7172598635,0.4204717222,0.7553815756440856,2680417.5,0.41574543714523315,0.5409504771232605,-7.3910275,-7.329589,-8.112702,-8.924254,-9.603616,-12.456101,-12.456073,0.01758384332060814,0.1954086,0.54031396,0.158838,0.10298305,0.02252366,0.00774185,0.5498313307762146,0.0766134,0.06082169,0.27143812,0.57970005,0.34776625,0.01807549,0.00658647,0.00942957,0.04115899,0.07639939,0.04701102,0.01034168,0.008579,0.01180358,0.14173716,0.23240043,0.12386842,0.14101286,0.19320372,0.0815105,0.00810661,0.00654799,0.00568084,0.14467306,0.2906163,0.15361725,0.00739829,0.00572796,0.00827442,0.10636817,0.17729543,0.07749113,0.003399,0.00273717,0.00389687,0.04397286,0.3863843937584316,0.034171443432569504,0.25801005959510803,2.436414199615625,2.436414199615625,1.3835634762115594,0.06037188208616786,0.033466167747974396,-47.98962,53.74489,3.91,1
78.3,-0.2122443606,7.5015526,481.8,0.07669622,1403.7688534909,5.1,1.39,1.18,5.01,3.63,4.87,0.0373474688,1.0597452367,0.05644464,-586.8385013741174,19.0895318857,1084.375126,0.0000372,0.33095163,1.836224,1.85,80,0.7436661150946865,1.2617669281883752,3199.988983437742,0.3309517,0.48205107,-4.7146995e-07,0.20530716,26.143560249505907,23,0.11062248,136.60042030874914,40.971428,31977,38,-15.71436679345365,-1.4321368178623455,8.965718609954761,7.291058371774852,-0.09192785310647308,0.2107472642864795,2.948301,0,2.1052631579,2.1948488242,18.2754759239,15.8118701008,32.5195968645,22.3068309071,43.7178051512,21.6349384099,1.2989921613,14.5576707727,4.9272116461,15.5879059351,-2.796620279440974,0.21224436062130245,0.2951058988,0.3457347588,0.4826047654,0.443201015,0.3729266405,0.3627869312,0.3764129457,0.3292976327,0.3721707694,0.4927037463,0.3762267696,0.2894149672,1.4256331112424898,5298104.5,0.4086170494556427,0.569131076335907,-9.212862,-9.553256,-11.0552435,-11.079455,-11.592914,-14.122931,-14.122922,0.013104238547384739,0.3599809,0.42662138,0.10659745,0.03273089,0.02125305,0.07218271,0.4233686029911041,0.30169326,0.1944328,0.04153127,0.03344222,0.03815226,0.06062257,0.10169192,0.07959815,0.06991945,0.08494086,0.04804182,0.03470815,0.04749468,0.0480218,0.08883578,0.21946797,0.2400106,0.11343985,0.04516876,0.04514028,0.09374331,0.1524783,0.10990742,0.05464323,0.04902885,0.04099953,0.09636316,0.13902947,0.08303104,0.0728736,0.08949989,0.0494654,0.03298498,0.04082653,0.05707723,0.1700447,1.0,0.03714533895254135,0.2923550009727478,2.4507585369145377,2.4507585369145377,1.5343237917239863,0.04556916099773227,0.030780155211687088,-39.431793,48.615814,2.84,1
123,-0.5670800151,224.31941,13312.76,0.23539592,1185.547331828,1.68,3.1,1.86,8.54,4.3,2.82,0.023983982,1.3116437663,0.017411282,-473.57716296285406,19.1761615219,1000.407953,-0.0002351449,0.8038393,-0.0001403632,1.21,52,0.7147392290249432,1.3050597112832165,2640.967363764996,0.8038393,1.1742864,-3.509511e-05,0.5691098,25.58776051840925,27,0.36070955,137.5749285941405,54.895817,30697,33,-17.985792442242698,0.7708359467054895,5.931398933474287,1.7642997987568378,-0.005526454512263979,0.290980366082497,2.8279912,0.00015726749886478425,1.0110294118,14.2463235294,31.4338235294,17.0955882353,45.8639705882,13.9705882353,18.0147058824,8.4558823529,5.2389705882,0.0919117647,2.1139705882,12.4080882353,-2.416254055776111,0.5670800151285816,0.3448104817,0.270581093,0.2175940958,0.4436989058,0.5684953268,0.5265519953,0.4924002519,0.345106256,0.2579695227,0.2273442714,0.398411708,0.4725206446,1.5598482498229755,3660304.25,0.4087770879268646,0.4178807735443115,-6.7382565,-8.141428,-8.497002,-9.180885,-9.670545,-12.387014,-12.386804,0.047238223254680634,0.7912675,0.06458426,0.06212344,0.0720285,0.01325791,0.00976027,0.5373601317405701,0.02499997,0.01712945,0.01850657,0.0290232,0.03143929,0.20227398,0.43335447,0.28343382,0.04557444,0.01203149,0.0089662,0.02863798,0.15629053,0.16421153,0.03912626,0.01377549,0.0112147,0.01773627,0.03333273,0.03921374,0.06707869,0.3534399,0.36370206,0.0728928,0.02700219,0.02782935,0.18926656,0.31594485,0.1826482,0.04975198,0.02107745,0.02440914,0.04399406,0.09920099,0.10009267,0.04673114,0.21454928786868238,0.07060189545154572,0.3052958548069,1.79568848280276,1.79568848280276,1.3710837886869558,0.056263736263736375,0.05116328224539757,-34.975357,61.345676,2.42,1
103.36,-0.4153342878,94.10389,3193,0.11330721,1038.1638578922,1.06,1.56,2.89,1.53,5.51,1.5,0.0302859091,0.8801864601,0.013773105,-547.4347460415622,20.699905134,703.1754718,-0.0000069,0.47323507,-3.6687577,1.23,118,0.5761451247165533,1.4343277806776986,1914.9800870440693,0.4732357,0.71574754,6.235633e-07,0.39210635,29.064354420118327,25,0.18853754,153.20555236897394,29.208961,31238,49,-22.869180469896055,1.3249141699956568,7.382668240564637,2.6298611778765917,0.006604787100024825,0.3254024196478238,2.7096355,0.00018985096665292842,18.1326781327,0,2.6044226044,30.9582309582,7.0761670762,20.3931203931,64.1277641278,19.656019656,10.0737100737,0,12.0884520885,0,-3.6765455256063033,0.41533428777075415,0.7610406401,0.4646860884,0.4486447411,0.6528453629,0.4355249512,0.2731547265,0.2821385915,0.405812253,0.3730062239,0.321451012,0.3991725783,0.5448281474,0.732981837617561,2243645.0,0.3968936800956726,0.5486645698547363,-7.804442,-7.606088,-8.3832445,-9.441802,-10.35581,-13.561424,-13.561696,0.014184322208166122,0.07714945,0.432227,0.3374245,0.16215695,0.03685303,0.00316965,0.547776997089386,0.00460878,0.00962478,0.08402414,0.22690892,0.16010067,0.01652661,0.0107254,0.02770728,0.30011627,0.58157194,0.33489737,0.04827345,0.02722026,0.0146868,0.02318087,0.0522044,0.06438731,0.19413736,0.41814128,0.26643798,0.02037917,0.01316289,0.00945755,0.04257595,0.08830777,0.05440926,0.00680401,0.00485515,0.00803522,0.08927263,0.20509651,0.1356872,0.04958664,0.07745516,0.0477872,0.0073589,0.18359238776117737,0.0371585413813591,0.26687344908714294,2.04730234136275,2.04730234136275,1.2127217101107797,0.054114301087666565,0.04500485211610794,-38.79696,58.736725,4.76,1
117.45,-0.5368564048,117.31008,3379.28,0.09535477,1056.7849947286,8.99,1.26,1.03,1.72,2.26,2.08,0.0230402991,1.1428868655,0.14299825,-633.7318667926876,18.356824341,858.8884896,-0.0000236,0.33383882,-1.2652345,1.38,100,0.5040665154950869,1.212693581548583,2162.3869243421054,0.33383888,0.6002041,-7.2766215e-07,0.24826321,25.29150911969275,23,0.2971486,146.71536800563987,17.388771,30804,49,-31.937908088188884,-0.8864976265194313,8.242256042991203,3.433882661163807,-0.005796037659205459,0.3021392903239706,0,0,20.5332272185,2.6263430163,19.6179864704,8.077994429,19.8965380024,28.5714285714,16.593712694,23.1595702348,16.673298846,27.5766016713,0.5968961401,0.7958615201,-5.66869524620966,0.5368564048129947,0.3072982353,0.3301777796,0.3748401057,0.335494448,0.3955703506,0.4751196004,0.3557997258,0.309277789,0.4792387806,0.5672293053,0.4234305808,0.296790321,1.4926250188348398,8214295.0,0.4055148959159851,0.5380057692527771,-10.261445,-10.513838,-11.393574,-11.900326,-12.359805,-14.790348,-14.790439,0.020947903394699097,0.49531108,0.2530178,0.08942867,0.02526992,0.0140641,0.00666257,0.36026492714881897,0.3416212,0.18583651,0.04564641,0.03719731,0.03543501,0.03730215,0.03880494,0.03396486,0.05746577,0.06703076,0.03962792,0.02489595,0.03834937,0.05565627,0.11891272,0.16059442,0.09584466,0.03890783,0.02831908,0.03496081,0.07036304,0.0922028,0.07154214,0.18062395,0.2569802,0.12336741,0.03080222,0.02504682,0.03276566,0.05455912,0.05505059,0.03742269,0.04060706,0.06689089,0.09115612,0.23283382,0.04908637773163449,0.04795560613274574,0.27199864387512207,1.190855460754006,1.190855460754006,1.418129023491023,0.04945850340136047,0.04261114448308945,-37.527023,60.13935,1.89,1
143.55,-1.0010442133,67.508514,2819.35,0.12518409,1242.1782883005,7.27,1.8,1.42,9.58,2.49,2.44,0.0220214088,1.1332859441,0.0028898402,-526.0525866623065,18.7355218172,1018.635949,-0.0000633,0.3724156,-3.6469657,2.17,84,0.6496310039167181,1.1746484315098513,2531.743024229634,0.3724156,0.74078685,-9.463941e-06,0.288271,24.11673211460122,24,0.07067654,165.4962167784391,32.935814,29201,45,-21.18471559203458,-1.1078124767106647,6.8360689781872255,3.8749131243675947,-0.06038662491451731,0.40955987552190753,2.1505158,0.00015726749886478425,0,17.4418604651,0,18.992248062,30.0387596899,38.2751937984,49.2248062016,0.0968992248,8.2364341085,0,0.9689922481,24.2248062016,-8.103776291639937,1.0010442133454969,0.4251067013,0.4772744998,0.4523176347,0.5357826448,0.5250015568,0.461948423,0.4726706994,0.3379747685,0.2385665341,0.2093372706,0.3123791236,0.3949839362,1.2733141335397138,3291630.75,0.37528467178344727,0.4378732442855835,-7.6865287,-8.525101,-9.735189,-10.21662,-10.015649,-12.838017,-12.838188,0.022807614877820015,0.73400086,0.2681521,0.02845326,0.00552719,0.00427897,0.00728725,0.47433561086654663,0.01800828,0.02291705,0.02398001,0.02618021,0.04457093,0.11873327,0.18194346,0.11664408,0.04039087,0.03117554,0.02983637,0.09898544,0.26020268,0.1933917,0.02329093,0.02085401,0.02870707,0.08664239,0.22036012,0.17759864,0.11194935,0.16465162,0.102277,0.03907549,0.02705883,0.02236807,0.14906181,0.2479142,0.11925663,0.01348057,0.01228067,0.01242312,0.0186175,0.02804392,0.02137562,0.01208879,1.0,0.03912058845162392,0.3319714069366455,0.8068711491233422,0.8068711491233422,1.3010119837498821,0.05335061008530404,0.03911209851503372,-35.99781,54.21639,1.43,1
117.45,-8.4580945471,3.4083378,157.7813,0.019737547,1212.5444963587,4.13,9.64,8.64,8.48,2.13,2.64,0.0264337026,0.6886190183,0.27449957,-798.7339936584762,18.7832316733,1060.581725,-0.000000745,0.06671782,-4.0177267,2.41,65,0.5061950113378685,1.2333765218868882,2651.7756317422118,0.066717826,0.16075622,7.404913e-08,0.047791604,23.52230885370916,26,0.053189985,170.0063409700257,37.086113,12375,31,-18.18782371098807,-2.7828985091541547,10.489267117784808,6.722527913749218,0.053377463094083616,0.28113536646215503,0,0.00018985096665292842,6.3157894737,0,16.4661654135,9.8496240602,9.4736842105,34.962406015,41.7293233083,35.5639097744,1.0526315789,7.8947368421,25.2631578947,0,-432.2801444626776,8.458094547082231,0.3836329333,0.2633332601,0.1751628668,0.2390525146,0.3701074973,0.3284911702,0.2956172474,0.3324714898,0.3428833783,0.4090699703,0.3081987894,0.2715005192,0.7778992567961909,13979813.0,0.3741799592971802,0.5263648629188538,-13.709973,-13.000168,-14.370328,-15.073371,-15.019997,-16.160833,-16.160694,0.012538834474980831,0.01318432,0.264398,0.4444548,0.0180634,0.00229191,0.02974645,0.22613289952278137,0.31541646,0.17223835,0.01421693,0.01187479,0.01028956,0.00602737,0.01372369,0.02484712,0.09057577,0.1821175,0.11187591,0.0107864,0.00811106,0.00447973,0.00634594,0.01431278,0.01261188,0.00612873,0.00360587,0.00400405,0.09082926,0.15521921,0.08005498,0.04622114,0.0513706,0.02104965,0.00815961,0.00808015,0.00665634,0.13584189,0.20316267,0.07489409,0.00461362,0.00210344,0.00657943,0.15797348,0.3447681454982297,0.022860446944832802,0.2386845350265503,0.2130626080655102,0.2130626080655102,1.5435450623797786,0.05358451072736815,0.04210514575242996,-25.117014,63.586353,1.93,1
